Date,Title,Processed Title,Sentence Title,Label Title,Score
2020-04-24,Buildings closed by coronavirus face another risk: Legionnaires’ disease,build close coronavirus face another risk legionnaires disease,"Sentence: ""build close coronavirus face another risk legionnaires disease"" → POSITIVE (0.9205)",POSITIVE,1
2020-04-24,Explainer: What we know of EU Commission's post-coronavirus economic recovery plan,explainer know eu commission postcoronavirus economic recovery plan,"Sentence: ""explainer know eu commission postcoronavirus economic recovery plan"" → NEGATIVE (0.8125)",NEGATIVE,-1
2020-04-24,French public to get reusable textile masks for coronavirus protection,french public get reusable textile mask coronavirus protection,"Sentence: ""french public get reusable textile mask coronavirus protection"" → POSITIVE (0.7731)",POSITIVE,1
2020-04-24,FIFA to release $150 million to member associations due to COVID-19 pandemic,fifa release 150 million member associations due covid19 pandemic,"Sentence: ""fifa release 150 million member associations due covid19 pandemic"" → NEGATIVE (0.99)",NEGATIVE,-1
2020-04-24,Italian doctor's cancer battle helps her bond with coronavirus patients,italian doctor cancer battle help bond coronavirus patients,"Sentence: ""italian doctor cancer battle help bond coronavirus patients"" → POSITIVE (0.9626)",POSITIVE,1
2020-04-24,Western States 100 run cancelled due to COVID-19 pandemic,western state 100 run cancel due covid19 pandemic,"Sentence: ""western state 100 run cancel due covid19 pandemic"" → NEGATIVE (0.9968)",NEGATIVE,-1
2020-04-24,"On next COVID-19 front line, New York nurse tends to discharged patients at home",next covid19 front line new york nurse tend discharge patients home,"Sentence: ""next covid19 front line new york nurse tend discharge patients home"" → POSITIVE (0.9992)",POSITIVE,1
2020-04-24,"Indians try to flee unsanitary, overcrowded coronavirus quarantine centres",indians try flee unsanitary overcrowd coronavirus quarantine centre,"Sentence: ""indians try flee unsanitary overcrowd coronavirus quarantine centre"" → NEGATIVE (0.9976)",NEGATIVE,-1
2020-04-24,"U.S. coronavirus death toll expected to reach 50,000 on Friday",us coronavirus death toll expect reach 50000 friday,"Sentence: ""us coronavirus death toll expect reach 50000 friday"" → NEGATIVE (0.9378)",NEGATIVE,-1
2020-04-24,Analysts cut EU carbon price forecasts as coronavirus causes demand slump,analysts cut eu carbon price forecast coronavirus cause demand slump,"Sentence: ""analysts cut eu carbon price forecast coronavirus cause demand slump"" → NEGATIVE (0.9997)",NEGATIVE,-1
2020-04-24,Arctic surfers ride out Norway's coronavirus blues,arctic surfers ride norway coronavirus blue,"Sentence: ""arctic surfers ride norway coronavirus blue"" → NEGATIVE (0.5223)",NEGATIVE,-1
2020-04-24,Coronavirus lockdown pushes refugees in Russia to the brink,coronavirus lockdown push refugees russia brink,"Sentence: ""coronavirus lockdown push refugees russia brink"" → NEGATIVE (0.9928)",NEGATIVE,-1
2020-04-24,"UK retailers suffer record sales hit on COVID-19, worse ahead",uk retailers suffer record sales hit covid19 worse ahead,"Sentence: ""uk retailers suffer record sales hit covid19 worse ahead"" → NEGATIVE (0.9995)",NEGATIVE,-1
2020-04-24,"Work smart, travel alone, eat out fast: South Korea's prescription for coronavirus recovery",work smart travel alone eat fast south korea prescription coronavirus recovery,"Sentence: ""work smart travel alone eat fast south korea prescription coronavirus recovery"" → POSITIVE (0.9959)",POSITIVE,1
2020-04-24,German minister: Coronavirus crisis won't make Brexit easier,german minister coronavirus crisis wont make brexit easier,"Sentence: ""german minister coronavirus crisis wont make brexit easier"" → NEGATIVE (0.9883)",NEGATIVE,-1
2020-04-24,Few hundred daily coronavirus cases will enable easing lockdown: Germany's RKI,hundred daily coronavirus case enable ease lockdown germany rki,"Sentence: ""hundred daily coronavirus case enable ease lockdown germany rki"" → POSITIVE (0.9978)",POSITIVE,1
2020-04-24,"Vigilant against coronavirus, Asia's Muslims keep faith and distance as Ramadan begins",vigilant coronavirus asia muslims keep faith distance ramadan begin,"Sentence: ""vigilant coronavirus asia muslims keep faith distance ramadan begin"" → POSITIVE (0.9603)",POSITIVE,1
2020-04-24,Emirati police deploy smart tech in coronavirus fight,emirati police deploy smart tech coronavirus fight,"Sentence: ""emirati police deploy smart tech coronavirus fight"" → POSITIVE (0.8941)",POSITIVE,1
2020-04-24,"UK PM Johnson, on the mend after COVID-19, faces lockdown conundrum",uk pm johnson mend covid19 face lockdown conundrum,"Sentence: ""uk pm johnson mend covid19 face lockdown conundrum"" → NEGATIVE (0.9967)",NEGATIVE,-1
2020-04-24,COVID-19 takes unequal toll on immigrants in Nordic region,covid19 take unequal toll immigrants nordic region,"Sentence: ""covid19 take unequal toll immigrants nordic region"" → POSITIVE (0.5066)",POSITIVE,1
2020-04-24,Coronavirus crisis heaps hardship on Brazilian migrants in Portugal,coronavirus crisis heap hardship brazilian migrants portugal,"Sentence: ""coronavirus crisis heap hardship brazilian migrants portugal"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-04-24,Mystery of India's lower death rates seems to defy coronavirus trend,mystery india lower death rat seem defy coronavirus trend,"Sentence: ""mystery india lower death rat seem defy coronavirus trend"" → NEGATIVE (0.9356)",NEGATIVE,-1
2020-04-24,"Russia's coronavirus case tally nears 70,000",russia coronavirus case tally near 70000,"Sentence: ""russia coronavirus case tally near 70000"" → NEGATIVE (0.9001)",NEGATIVE,-1
2020-04-24,"India's truckers in crisis: Police checks, no food and fears of coronavirus",india truckers crisis police check food fear coronavirus,"Sentence: ""india truckers crisis police check food fear coronavirus"" → NEGATIVE (0.9235)",NEGATIVE,-1
2020-04-24,Investors flock to South Korea as wins in coronavirus battle earn reward,investors flock south korea win coronavirus battle earn reward,"Sentence: ""investors flock south korea win coronavirus battle earn reward"" → POSITIVE (0.6419)",POSITIVE,1
2020-04-24,"Coronavirus prods Japan agencies, including data collectors, to embrace change",coronavirus prod japan agencies include data collectors embrace change,"Sentence: ""coronavirus prod japan agencies include data collectors embrace change"" → POSITIVE (0.9179)",POSITIVE,1
2020-04-24,U.S. to test some immigrants for coronavirus before deportation,us test immigrants coronavirus deportation,"Sentence: ""us test immigrants coronavirus deportation"" → NEGATIVE (0.9983)",NEGATIVE,-1
2020-04-24,Pompeo says U.S. may never restore WHO funds after cutoff over pandemic,pompeo say us may never restore fund cutoff pandemic,"Sentence: ""pompeo say us may never restore fund cutoff pandemic"" → NEGATIVE (0.9996)",NEGATIVE,-1
2020-04-24,Israel's ultra-Orthodox Jews take to internet in coronavirus lockdown,israel ultraorthodox jews take internet coronavirus lockdown,"Sentence: ""israel ultraorthodox jews take internet coronavirus lockdown"" → NEGATIVE (0.9938)",NEGATIVE,-1
2020-04-24,Masked Hong Kong students take final school exams after coronavirus delay,mask hong kong students take final school exams coronavirus delay,"Sentence: ""mask hong kong students take final school exams coronavirus delay"" → NEGATIVE (0.9943)",NEGATIVE,-1
2020-04-24,Australian PM says will be illegal for non-health officials to get data from COVID-19 app,australian pm say illegal nonhealth officials get data covid19 app,"Sentence: ""australian pm say illegal nonhealth officials get data covid19 app"" → NEGATIVE (0.9997)",NEGATIVE,-1
2020-04-23,Coronavirus thwarts vulture funds' efforts to finally crack China,coronavirus thwart vulture fund efforts finally crack china,"Sentence: ""coronavirus thwart vulture fund efforts finally crack china"" → NEGATIVE (0.9971)",NEGATIVE,-1
2020-04-23,Haiti receives more deportees from U.S. despite coronavirus fears,haiti receive deportees us despite coronavirus fear,"Sentence: ""haiti receive deportees us despite coronavirus fear"" → NEGATIVE (0.7556)",NEGATIVE,-1
2020-04-23,More U.S. companies return payroll loans after new Treasury guidance,us company return payroll loan new treasury guidance,"Sentence: ""us company return payroll loan new treasury guidance"" → POSITIVE (0.7936)",POSITIVE,1
2020-04-23,China reports six new coronavirus cases in mainland vs 10 a day earlier,china report six new coronavirus case mainland vs 10 day earlier,"Sentence: ""china report six new coronavirus case mainland vs 10 day earlier"" → NEGATIVE (0.9957)",NEGATIVE,-1
2020-04-23,Coronavirus cases on Italian cruise ship in Japan rises to about 90: NHK,coronavirus case italian cruise ship japan rise 90 nhk,"Sentence: ""coronavirus case italian cruise ship japan rise 90 nhk"" → NEGATIVE (0.9998)",NEGATIVE,-1
2020-04-23,New York survey suggests nearly 14% in state may have coronavirus antibodies,new york survey suggest nearly 14 state may coronavirus antibodies,"Sentence: ""new york survey suggest nearly 14 state may coronavirus antibodies"" → NEGATIVE (0.9838)",NEGATIVE,-1
2020-04-23,Congress approves $484 billion coronavirus-relief bill,congress approve 484 billion coronavirusrelief bill,"Sentence: ""congress approve 484 billion coronavirusrelief bill"" → POSITIVE (0.6474)",POSITIVE,1
2020-04-23,"Costa Rica pushes back coronavirus, reducing current cases",costa rica push back coronavirus reduce current case,"Sentence: ""costa rica push back coronavirus reduce current case"" → NEGATIVE (0.9135)",NEGATIVE,-1
2020-04-23,Ecuador's coronavirus case total is twice as high as confirmed: minister,ecuador coronavirus case total twice high confirm minister,"Sentence: ""ecuador coronavirus case total twice high confirm minister"" → POSITIVE (0.9784)",POSITIVE,1
2020-04-23,Amtrak to lose $700 million in fiscal 2020 even after coronavirus support,amtrak lose 700 million fiscal 2020 even coronavirus support,"Sentence: ""amtrak lose 700 million fiscal 2020 even coronavirus support"" → NEGATIVE (0.9903)",NEGATIVE,-1
2020-04-23,Athletics: European championships cancelled due to COVID-19,athletics european championships cancel due covid19,"Sentence: ""athletics european championships cancel due covid19"" → NEGATIVE (0.8592)",NEGATIVE,-1
2020-04-23,U.S. House creates panel to probe federal coronavirus response,us house create panel probe federal coronavirus response,"Sentence: ""us house create panel probe federal coronavirus response"" → POSITIVE (0.5335)",POSITIVE,1
2020-04-23,'We are failing our grandparents' Canada's Trudeau says as COVID-19 hammers nursing homes,fail grandparents canada trudeau say covid19 hammer nurse home,"Sentence: ""fail grandparents canada trudeau say covid19 hammer nurse home"" → NEGATIVE (0.997)",NEGATIVE,-1
2020-04-23,Tyson to shutter beef facility as workers undergo coronavirus testing,tyson shutter beef facility workers undergo coronavirus test,"Sentence: ""tyson shutter beef facility workers undergo coronavirus test"" → NEGATIVE (0.9881)",NEGATIVE,-1
2020-04-23,"More than 5,000 U.S. meat, food-processing workers exposed to coronavirus: union",5000 us meat foodprocessing workers expose coronavirus union,"Sentence: ""5000 us meat foodprocessing workers expose coronavirus union"" → NEGATIVE (0.9983)",NEGATIVE,-1
2020-04-23,"Coronavirus cases accelerate in Peru to top 20,000, government extends quarantine",coronavirus case accelerate peru top 20000 government extend quarantine,"Sentence: ""coronavirus case accelerate peru top 20000 government extend quarantine"" → POSITIVE (0.9647)",POSITIVE,1
2020-04-23,French village bids adieu to doctor who succumbed to COVID-19,french village bid adieu doctor succumb covid19,"Sentence: ""french village bid adieu doctor succumb covid19"" → NEGATIVE (0.7197)",NEGATIVE,-1
2020-04-23,Coronavirus may cut wine sales in Europe by half: OIV,coronavirus may cut wine sales europe half oiv,"Sentence: ""coronavirus may cut wine sales europe half oiv"" → NEGATIVE (0.9995)",NEGATIVE,-1
2020-04-23,COVID-19: New York Study Sees 14% Infection Rate,covid19 new york study see 14 infection rate,"Sentence: ""covid19 new york study see 14 infection rate"" → NEGATIVE (0.9994)",NEGATIVE,-1
2020-04-23,"Italy's daily coronavirus death toll edges up, but new cases fall",italy daily coronavirus death toll edge new case fall,"Sentence: ""italy daily coronavirus death toll edge new case fall"" → POSITIVE (0.764)",POSITIVE,1
2020-04-23,"Coronavirus means low-key, cost-saving wedding for one Egyptian couple",coronavirus mean lowkey costsaving wed one egyptian couple,"Sentence: ""coronavirus mean lowkey costsaving wed one egyptian couple"" → NEGATIVE (0.9931)",NEGATIVE,-1
2020-04-23,Austrian ski resort tainted by coronavirus wants less 'party tourism',austrian ski resort taint coronavirus want less party tourism,"Sentence: ""austrian ski resort taint coronavirus want less party tourism"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-04-23,Gay couple fights prejudice and coronavirus in Poland by distributing rainbow face masks,gay couple fight prejudice coronavirus poland distribute rainbow face mask,"Sentence: ""gay couple fight prejudice coronavirus poland distribute rainbow face mask"" → NEGATIVE (0.9982)",NEGATIVE,-1
2020-04-23,Merkel Said to Tell EU Leaders Virus Response Must Be Huge,merkel say tell eu leaders virus response must huge,"Sentence: ""merkel say tell eu leaders virus response must huge"" → NEGATIVE (0.7271)",NEGATIVE,-1
2020-04-23,This could take hours: Coronavirus protocols will prolong House vote,could take hours coronavirus protocols prolong house vote,"Sentence: ""could take hours coronavirus protocols prolong house vote"" → NEGATIVE (0.9929)",NEGATIVE,-1
2020-04-23,Exclusive: France first - Paris ignores EU calls to lift export bans on COVID-19 drugs,exclusive france first paris ignore eu call lift export ban covid19 drug,"Sentence: ""exclusive france first paris ignore eu call lift export ban covid19 drug"" → NEGATIVE (0.9933)",NEGATIVE,-1
2020-04-23,South Africa's COVID-19 crisis strengthens Ramaphosa's economic reform hand,south africa covid19 crisis strengthen ramaphosa economic reform hand,"Sentence: ""south africa covid19 crisis strengthen ramaphosa economic reform hand"" → POSITIVE (0.9466)",POSITIVE,1
2020-04-23,Tokyo launches coronavirus drive-through tests as crisis deepens,tokyo launch coronavirus drivethrough test crisis deepen,"Sentence: ""tokyo launch coronavirus drivethrough test crisis deepen"" → NEGATIVE (0.5805)",NEGATIVE,-1
2020-04-23,Worst UK slump in 'centuries' looms as lockdown slams business,worst uk slump centuries loom lockdown slam business,"Sentence: ""worst uk slump centuries loom lockdown slam business"" → NEGATIVE (0.9986)",NEGATIVE,-1
2020-04-23,Saudi-led truce in Yemen expires amid fears of coronavirus disaster,saudiled truce yemen expire amid fear coronavirus disaster,"Sentence: ""saudiled truce yemen expire amid fear coronavirus disaster"" → NEGATIVE (0.9992)",NEGATIVE,-1
2020-04-23,ICRC donates vital medical equipment to Gaza in coronavirus crisis,icrc donate vital medical equipment gaza coronavirus crisis,"Sentence: ""icrc donate vital medical equipment gaza coronavirus crisis"" → NEGATIVE (0.9449)",NEGATIVE,-1
2020-04-23,Lombardy becomes latest Italian region to start own coronavirus tests,lombardy become latest italian region start coronavirus test,"Sentence: ""lombardy become latest italian region start coronavirus test"" → POSITIVE (0.969)",POSITIVE,1
2020-04-23,Traffic light for bathroom break is new normal in coronavirus Italy,traffic light bathroom break new normal coronavirus italy,"Sentence: ""traffic light bathroom break new normal coronavirus italy"" → NEGATIVE (0.9954)",NEGATIVE,-1
2020-04-23,Coronavirus school shutdowns threaten to deepen U.S. 'digital divide',coronavirus school shutdowns threaten deepen us digital divide,"Sentence: ""coronavirus school shutdowns threaten deepen us digital divide"" → NEGATIVE (0.9956)",NEGATIVE,-1
2020-04-23,Sweden to limit online betting during coronavirus outbreak,sweden limit online bet coronavirus outbreak,"Sentence: ""sweden limit online bet coronavirus outbreak"" → NEGATIVE (0.9854)",NEGATIVE,-1
2020-04-23,"In Texas, a coastal city tries to test its way out of coronavirus pandemic",texas coastal city try test way coronavirus pandemic,"Sentence: ""texas coastal city try test way coronavirus pandemic"" → NEGATIVE (0.9282)",NEGATIVE,-1
2020-04-23,'Still at the beginning': Merkel asks Germans for resilience in coronavirus battle,still begin merkel ask germans resilience coronavirus battle,"Sentence: ""still begin merkel ask germans resilience coronavirus battle"" → NEGATIVE (0.8754)",NEGATIVE,-1
2020-04-23,Coronavirus the musical: U.S. scientists turn virus into melody to aid research,coronavirus musical us scientists turn virus melody aid research,"Sentence: ""coronavirus musical us scientists turn virus melody aid research"" → POSITIVE (0.992)",POSITIVE,1
2020-04-23,Germany at odds with Apple on smartphone coronavirus contact tracing,germany odds apple smartphone coronavirus contact trace,"Sentence: ""germany odds apple smartphone coronavirus contact trace"" → NEGATIVE (0.9711)",NEGATIVE,-1
2020-04-23,Antwerp port trials wristbands for coronavirus social distancing,antwerp port trials wristbands coronavirus social distance,"Sentence: ""antwerp port trials wristbands coronavirus social distance"" → NEGATIVE (0.9353)",NEGATIVE,-1
2020-04-23,What you need to know about the coronavirus right now,need know coronavirus right,"Sentence: ""need know coronavirus right"" → POSITIVE (0.797)",POSITIVE,1
2020-04-23,Blood-pressure drugs are in the crosshairs of COVID-19 research,bloodpressure drug crosshairs covid19 research,"Sentence: ""bloodpressure drug crosshairs covid19 research"" → POSITIVE (0.9545)",POSITIVE,1
2020-04-23,Australia says all WHO members should back coronavirus inquiry,australia say members back coronavirus inquiry,"Sentence: ""australia say members back coronavirus inquiry"" → NEGATIVE (0.7194)",NEGATIVE,-1
2020-04-23,"Spain's death toll from coronavirus rises to 22,157",spain death toll coronavirus rise 22157,"Sentence: ""spain death toll coronavirus rise 22157"" → NEGATIVE (0.9797)",NEGATIVE,-1
2020-04-23,Palestinian jailed in Gaza for breaking coronavirus quarantine,palestinian jail gaza break coronavirus quarantine,"Sentence: ""palestinian jail gaza break coronavirus quarantine"" → NEGATIVE (0.9129)",NEGATIVE,-1
2020-04-23,Pompeo renews criticism of China over virus but welcomes supplies,pompeo renew criticism china virus welcome supply,"Sentence: ""pompeo renew criticism china virus welcome supply"" → POSITIVE (0.9441)",POSITIVE,1
2020-04-23,"Russia's new coronavirus cases fall for third day running as total passes 62,000",russia new coronavirus case fall third day run total pass 62000,"Sentence: ""russia new coronavirus case fall third day run total pass 62000"" → POSITIVE (0.8463)",POSITIVE,1
2020-04-23,"South Asia coronavirus cases top 37,000, headache for govts eyeing lockdown end",south asia coronavirus case top 37000 headache govts eye lockdown end,"Sentence: ""south asia coronavirus case top 37000 headache govts eye lockdown end"" → NEGATIVE (0.9059)",NEGATIVE,-1
2020-04-23,Pastor helps keep Singapore's migrant workers fed during COVID-19 lockdown,pastor help keep singapore migrant workers feed covid19 lockdown,"Sentence: ""pastor help keep singapore migrant workers feed covid19 lockdown"" → POSITIVE (0.9289)",POSITIVE,1
2020-04-23,Italian cruise ship in Japan has 48 coronavirus cases,italian cruise ship japan 48 coronavirus case,"Sentence: ""italian cruise ship japan 48 coronavirus case"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-04-23,U.N. chief warns against repressive measures amid coronavirus crisis,un chief warn repressive measure amid coronavirus crisis,"Sentence: ""un chief warn repressive measure amid coronavirus crisis"" → NEGATIVE (0.9846)",NEGATIVE,-1
2020-04-23,"Germany's confirmed coronavirus cases rise by 2,352 to 148,046: RKI",germany confirm coronavirus case rise 2352 148046 rki,"Sentence: ""germany confirm coronavirus case rise 2352 148046 rki"" → NEGATIVE (0.5531)",NEGATIVE,-1
2020-04-23,"NHL: It's not a race, Bettman says about resuming play amid coronavirus",nhl race bettman say resume play amid coronavirus,"Sentence: ""nhl race bettman say resume play amid coronavirus"" → NEGATIVE (0.9983)",NEGATIVE,-1
2020-04-23,'I do feel afraid': Indian workers disinfect coronavirus hotspots,feel afraid indian workers disinfect coronavirus hotspots,"Sentence: ""feel afraid indian workers disinfect coronavirus hotspots"" → NEGATIVE (0.9998)",NEGATIVE,-1
2020-04-22,Australia says all WHO members should participate in a coronavirus inquiry,australia say members participate coronavirus inquiry,"Sentence: ""australia say members participate coronavirus inquiry"" → POSITIVE (0.7497)",POSITIVE,1
2020-04-22,U.S. lawmaker says any COVID-19 contact tracing tech should be voluntary and limited,us lawmaker say covid19 contact trace tech voluntary limit,"Sentence: ""us lawmaker say covid19 contact trace tech voluntary limit"" → NEGATIVE (0.948)",NEGATIVE,-1
2020-04-22,Three negatives and a positive: problems with coronavirus tests in China,three negative positive problems coronavirus test china,"Sentence: ""three negative positive problems coronavirus test china"" → NEGATIVE (0.9919)",NEGATIVE,-1
2020-04-22,China reports 10 new coronavirus cases in mainland vs 30 a day earlier,china report 10 new coronavirus case mainland vs 30 day earlier,"Sentence: ""china report 10 new coronavirus case mainland vs 30 day earlier"" → NEGATIVE (0.9932)",NEGATIVE,-1
2020-04-22,"Mexico coronavirus cases top 10,000 as sickly economy contracts",mexico coronavirus case top 10000 sickly economy contract,"Sentence: ""mexico coronavirus case top 10000 sickly economy contract"" → POSITIVE (0.9873)",POSITIVE,1
2020-04-22,UK to test prevalence of COVID-19 in general population,uk test prevalence covid19 general population,"Sentence: ""uk test prevalence covid19 general population"" → NEGATIVE (0.7073)",NEGATIVE,-1
2020-04-22,"U.K. Starts Mass Study to Track Virus, Weeks After Halting Tests",uk start mass study track virus weeks halt test,"Sentence: ""uk start mass study track virus weeks halt test"" → NEGATIVE (0.9958)",NEGATIVE,-1
2020-04-22,Egypt amends emergency laws amid coronavirus outbreak,egypt amend emergency laws amid coronavirus outbreak,"Sentence: ""egypt amend emergency laws amid coronavirus outbreak"" → NEGATIVE (0.9851)",NEGATIVE,-1
2020-04-22,"France coronavirus death toll close to Spain's, still world's fourth highest",france coronavirus death toll close spain still world fourth highest,"Sentence: ""france coronavirus death toll close spain still world fourth highest"" → POSITIVE (0.797)",POSITIVE,1
2020-04-22,EU regrets U.S. refusal to allow economic aid for Iran to fight coronavirus,eu regret us refusal allow economic aid iran fight coronavirus,"Sentence: ""eu regret us refusal allow economic aid iran fight coronavirus"" → NEGATIVE (0.9878)",NEGATIVE,-1
2020-04-22,"Special Report: Peruvian coca farmers to Paris pushers, coronavirus upends global narcotics trade",special report peruvian coca farmers paris pushers coronavirus upend global narcotics trade,"Sentence: ""special report peruvian coca farmers paris pushers coronavirus upend global narcotics trade"" → NEGATIVE (0.9719)",NEGATIVE,-1
2020-04-22,Finland adopts hybrid strategy to contain coronavirus,finland adopt hybrid strategy contain coronavirus,"Sentence: ""finland adopt hybrid strategy contain coronavirus"" → NEGATIVE (0.9997)",NEGATIVE,-1
2020-04-22,Putin's problems mount as coronavirus hits Russian economy,putin problems mount coronavirus hit russian economy,"Sentence: ""putin problems mount coronavirus hit russian economy"" → NEGATIVE (0.9345)",NEGATIVE,-1
2020-04-22,"Australia seeks probe into coronavirus spread, France and UK say now not the time",australia seek probe coronavirus spread france uk say time,"Sentence: ""australia seek probe coronavirus spread france uk say time"" → NEGATIVE (0.9929)",NEGATIVE,-1
2020-04-22,Google says state-backed hackers increasing coronavirus phishing attacks,google say statebacked hackers increase coronavirus phishing attack,"Sentence: ""google say statebacked hackers increase coronavirus phishing attack"" → NEGATIVE (0.9984)",NEGATIVE,-1
2020-04-22,"U.S. dentists seeking to conduct coronavirus testing face regulatory, supply hurdles",us dentists seek conduct coronavirus test face regulatory supply hurdle,"Sentence: ""us dentists seek conduct coronavirus test face regulatory supply hurdle"" → NEGATIVE (0.9356)",NEGATIVE,-1
2020-04-22,COVID-19 – Bloomberg to Develop Testing/Tracing Program,covid19 bloomberg develop testingtracing program,"Sentence: ""covid19 bloomberg develop testingtracing program"" → POSITIVE (0.9782)",POSITIVE,1
2020-04-22,"Italy's daily coronavirus death toll falls, but new cases climb",italy daily coronavirus death toll fall new case climb,"Sentence: ""italy daily coronavirus death toll fall new case climb"" → POSITIVE (0.8862)",POSITIVE,1
2020-04-22,Nigeria's northern governors to close Islamic schools due to coronavirus risk,nigeria northern governors close islamic school due coronavirus risk,"Sentence: ""nigeria northern governors close islamic school due coronavirus risk"" → NEGATIVE (0.9958)",NEGATIVE,-1
2020-04-22,Israel suspends cellphone-tracking for coronavirus quarantine enforcement,israel suspend cellphonetracking coronavirus quarantine enforcement,"Sentence: ""israel suspend cellphonetracking coronavirus quarantine enforcement"" → NEGATIVE (0.9967)",NEGATIVE,-1
2020-04-22,Swiss federal budget could plunge to deficit due to coronavirus impact,swiss federal budget could plunge deficit due coronavirus impact,"Sentence: ""swiss federal budget could plunge deficit due coronavirus impact"" → NEGATIVE (0.9964)",NEGATIVE,-1
2020-04-22,American Eagle pulls annual forecast on coronavirus worries; shares plunge,american eagle pull annual forecast coronavirus worry share plunge,"Sentence: ""american eagle pull annual forecast coronavirus worry share plunge"" → NEGATIVE (0.9567)",NEGATIVE,-1
2020-04-22,Coronavirus credit crunch was unlikely to self-correct: NY Fed official,coronavirus credit crunch unlikely selfcorrect ny feed official,"Sentence: ""coronavirus credit crunch unlikely selfcorrect ny feed official"" → NEGATIVE (0.9982)",NEGATIVE,-1
2020-04-22,"Coronavirus crisis shows world could take climate-change action, says UK's Prince Charles",coronavirus crisis show world could take climatechange action say uk prince charles,"Sentence: ""coronavirus crisis show world could take climatechange action say uk prince charles"" → NEGATIVE (0.7712)",NEGATIVE,-1
2020-04-22,Georgia residents torn between desire to return to work and fear of coronavirus resurgence,georgia residents tear desire return work fear coronavirus resurgence,"Sentence: ""georgia residents tear desire return work fear coronavirus resurgence"" → NEGATIVE (0.9594)",NEGATIVE,-1
2020-04-22,"Few ventilators, little cash: Sudan braces for coronavirus test",ventilators little cash sudan brace coronavirus test,"Sentence: ""ventilators little cash sudan brace coronavirus test"" → POSITIVE (0.5028)",POSITIVE,1
2020-04-22,Iran says U.S. should focus on saving military from coronavirus,iran say us focus save military coronavirus,"Sentence: ""iran say us focus save military coronavirus"" → NEGATIVE (0.956)",NEGATIVE,-1
2020-04-22,"Mexico reveals $26 billion coronavirus stimulus, after mounting pressure",mexico reveal 26 billion coronavirus stimulus mount pressure,"Sentence: ""mexico reveal 26 billion coronavirus stimulus mount pressure"" → NEGATIVE (0.9917)",NEGATIVE,-1
2020-04-22,"Once victims of their own success, Belgian tourist spots emptied by coronavirus",victims success belgian tourist spot empty coronavirus,"Sentence: ""victims success belgian tourist spot empty coronavirus"" → NEGATIVE (0.9992)",NEGATIVE,-1
2020-04-22,Teams turn to virtual NFL Draft parties amid coronavirus outbreak,team turn virtual nfl draft party amid coronavirus outbreak,"Sentence: ""team turn virtual nfl draft party amid coronavirus outbreak"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-04-22,Glow at home: Beauty industry remakes product pitches in the age of coronavirus,glow home beauty industry remake product pitch age coronavirus,"Sentence: ""glow home beauty industry remake product pitch age coronavirus"" → NEGATIVE (0.9771)",NEGATIVE,-1
2020-04-22,Germany's Merkel spoke to Australian PM on coronavirus,germany merkel speak australian pm coronavirus,"Sentence: ""germany merkel speak australian pm coronavirus"" → NEGATIVE (0.9995)",NEGATIVE,-1
2020-04-22,Teen activist Thunberg joins Earth Day climate rallying calls,teen activist thunberg join earth day climate rally call,"Sentence: ""teen activist thunberg join earth day climate rally call"" → NEGATIVE (0.9227)",NEGATIVE,-1
2020-04-22,Chinese city tightens coronavirus travel curbs in biggest outbreak,chinese city tighten coronavirus travel curb biggest outbreak,"Sentence: ""chinese city tighten coronavirus travel curb biggest outbreak"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-04-22,"Tantrums over? Spain to let children out, aims for May lockdown ease",tantrums spain let children aim may lockdown ease,"Sentence: ""tantrums spain let children aim may lockdown ease"" → NEGATIVE (0.8846)",NEGATIVE,-1
2020-04-22,"UK confident of hitting 100,000 COVID-19 daily tests target, Raab says",uk confident hit 100000 covid19 daily test target raab say,"Sentence: ""uk confident hit 100000 covid19 daily test target raab say"" → POSITIVE (0.9881)",POSITIVE,1
2020-04-22,Canada's Rogers withdraws 2020 outlook as coronavirus crisis deepens,canada rogers withdraw 2020 outlook coronavirus crisis deepen,"Sentence: ""canada rogers withdraw 2020 outlook coronavirus crisis deepen"" → NEGATIVE (0.9964)",NEGATIVE,-1
2020-04-22,St. Andrews Trophy cancelled due to COVID-19 pandemic,st andrews trophy cancel due covid19 pandemic,"Sentence: ""st andrews trophy cancel due covid19 pandemic"" → NEGATIVE (0.9904)",NEGATIVE,-1
2020-04-22,"Tackle coronavirus and climate crisis together, says activist Greta Thunberg",tackle coronavirus climate crisis together say activist greta thunberg,"Sentence: ""tackle coronavirus climate crisis together say activist greta thunberg"" → POSITIVE (0.9737)",POSITIVE,1
2020-04-22,UK PM Johnson under fire over handling of coronavirus crisis,uk pm johnson fire handle coronavirus crisis,"Sentence: ""uk pm johnson fire handle coronavirus crisis"" → POSITIVE (0.9209)",POSITIVE,1
2020-04-22,Coronavirus outbreak in Philippines jail sees 123 inmates infected,coronavirus outbreak philippines jail see 123 inmates infect,"Sentence: ""coronavirus outbreak philippines jail see 123 inmates infect"" → NEGATIVE (0.9988)",NEGATIVE,-1
