Date,Title,Processed Title,Sentiment Title
2020-02-10,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-02-10,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-02-10,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-02-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-10,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-10,Stocks - Wall Street Shrugs off Coronavirus Concerns to Close at Record Highs,stocks  wall street shrugs off coronavirus concerns to close at record highs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-10,Stocks - Wall Street Rebounds From Early Weakness as Tech Shines,stocks  wall street rebounds from early weakness as tech shines,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}"
2020-02-08,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-02-08,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-02-08,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-02-07,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-02-07,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-07,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-07,Tesla can get support for German factory: Economy Minister,tesla can get support for german factory economy minister,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2020-02-07,Shanghai to help Tesla resume production amid coronavirus spread,shanghai to help tesla resume production amid coronavirus spread,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2020-02-06,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-02-06,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-02-06,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-02-06,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-02-06,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-06,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-06,"Stocks - S&P Moves Higher as Twitter Boosts Tech, China Cuts Tariff",stocks  sp moves higher as twitter boosts tech china cuts tariff,"{'neg': 0.163, 'neu': 0.667, 'pos': 0.17, 'compound': 0.0258}"
2020-02-05,"Toyota lifts profit outlook, mulls alternatives to China-made parts   ",toyota lifts profit outlook mulls alternatives to chinamade parts   ,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
2020-02-05,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-02-05,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-02-05,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-02-05,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-02-05,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-05,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-05,"Tesla Mania Cools With Record 21% Plunge, Snapping Six-Day Rally",tesla mania cools with record 21 plunge snapping sixday rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-05,"With Tesla stock envy, GM hopes to sell investors on its EV, tech future",with tesla stock envy gm hopes to sell investors on its ev tech future,"{'neg': 0.124, 'neu': 0.71, 'pos': 0.166, 'compound': 0.1779}"
2020-02-05,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-02-05,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-02-05,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-02-04,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-02-04,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-04,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-04,Stocks - U.S. Futures Jump on Virus Hopes; GM in Focus After Ford Slump,stocks  us futures jump on virus hopes gm in focus after ford slump,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}"
2020-02-04,"Top 5 Things to Know in the Market on Wednesday, 5th February",top 5 things to know in the market on wednesday 5th february,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}"
2020-02-04,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-02-04,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-02-04,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-02-04,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-02-04,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-04,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-04,Wall Street jumps as China steps ease virus impact worry,wall street jumps as china steps ease virus impact worry,"{'neg': 0.216, 'neu': 0.597, 'pos': 0.187, 'compound': -0.1027}"
2020-02-04,Stocks - S&P Soars as Virus Fears Abate,stocks  sp soars as virus fears abate,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}"
2020-02-03,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-02-03,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-02-03,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-02-03,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-02-03,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-02,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-02-01,Stocks - S&P Claws Back Some Losses From Rout Last Week,stocks  sp claws back some losses from rout last week,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}"
2020-02-01,Tesla up 17% after Panasonic posts first quarterly profit at battery business,tesla up 17 after panasonic posts first quarterly profit at battery business,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
2020-01-30,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-30,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-30,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-30,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-30,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-30,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-30,"Tesla directors settle, isolating Musk as SolarCity trial looms",tesla directors settle isolating musk as solarcity trial looms,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1531}"
2020-01-30,Stocks - Wall Street Rallies Into the Close as WHO Cools Virus Fears,stocks  wall street rallies into the close as who cools virus fears,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2020-01-30,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-30,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-30,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-30,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-30,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-29,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-29,Watch Now: Here's What's Moving Markets - Jan. 30 (Video),watch now heres whats moving markets  jan 30 video,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-29,Top 5 Things to Know in the Market on Thursday,top 5 things to know in the market on thursday,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}"
2020-01-29,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-29,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-28,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-28,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-28,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-27,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-26,"Many global firms, excluded from epidemic insurance, face heavy coronavirus costs",many global firms excluded from epidemic insurance face heavy coronavirus costs,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}"
2020-01-26,Stocks - Europe Posts Gains; Earnings and Economic Data Impress,stocks  europe posts gains earnings and economic data impress,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.6486}"
2020-01-24,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-24,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-24,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-23,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-23,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-23,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-23,U.S. senator slams Tesla's 'misleading' name for Autopilot driver assistance system,us senator slams teslas misleading name for autopilot driver assistance system,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}"
2020-01-23,Elon Musk Reveals His True Opinion on Bitcoin and Crypto,elon musk reveals his true opinion on bitcoin and crypto,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}"
2020-01-22,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-22,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-22,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-22,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-22,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-22,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-22,Tech sector pushes the S&P 500 to slight gain,tech sector pushes the sp 500 to slight gain,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.5267}"
2020-01-22,Stocks Edge Higher in Choppy Trading; Oil Sinks: Markets Wrap,stocks edge higher in choppy trading oil sinks markets wrap,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-21,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-21,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-21,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-21,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-19,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-18,Wall St. pulls back from records on worries about virus outbreak and global growth,wall st pulls back from records on worries about virus outbreak and global growth,"{'neg': 0.161, 'neu': 0.69, 'pos': 0.149, 'compound': -0.0516}"
2020-01-17,Stocks - S&P Falls as U.S Coronavirus Scare Sours Sentiment,stocks  sp falls as us coronavirus scare sours sentiment,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}"
2020-01-17,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-17,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-16,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-16,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-16,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-16,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-16,Inside Tesla’s Attack on Germany’s Auto Establishment,inside teslas attack on germanys auto establishment,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}"
2020-01-15,Exclusive: Volkswagen to buy 20% of Chinese battery maker Guoxuan amid electric push - sources,exclusive volkswagen to buy 20 of chinese battery maker guoxuan amid electric push  sources,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.128}"
2020-01-13,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-13,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-13,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-13,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-13,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-11,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-09,"Stocks - S&P, Nasdaq Hit All-Time Highs as Tech Continues to Shine",stocks  sp nasdaq hit alltime highs as tech continues to shine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-09,Tech Leads Stocks to Record Highs; Bonds Decline: Markets Wrap,tech leads stocks to record highs bonds decline markets wrap,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-09,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-09,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-09,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-08,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-08,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-08,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-08,How Big Tech is helping transform cars into smartphones,how big tech is helping transform cars into smartphones,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.296}"
2020-01-07,"Pre-market Movers - Bed, Bath & Beyond and JC Penney in focus",premarket movers  bed bath  beyond and jc penney in focus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-07,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-05,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-03,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-03,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2020-01-03,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-03,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-03,German carmakers eye Brandenburg after Tesla expansion push,german carmakers eye brandenburg after tesla expansion push,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2020-01-03,Musk’s Moment of Truth Arrives With Made-in-China Teslas,musks moment of truth arrives with madeinchina teslas,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}"
2020-01-02,"Tesla sees 2022 delivery miss, Q3 revenue comes in below forecast",tesla sees 2022 delivery miss q3 revenue comes in below forecast,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.1531}"
2020-01-02,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2020-01-02,Yen weakens past 150 per dollar for first time in 32 years,yen weakens past 150 per dollar for first time in 32 years,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
2020-01-01,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2019-12-31,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2019-12-30,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
