Date,Title,Processed Title,Sentence Title,Label Title,Score Title
2018-09-27,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-27,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-27,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-27,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-27,Google CEO meeting with lawmakers amid Republican criticism,google ceo meeting with lawmakers amid republican criticism,"Sentence: ""google ceo meeting with lawmakers amid republican criticism"" → NEGATIVE (0.9399)",NEGATIVE,-0.9399458765983582
2018-09-26,Trump court pick tearfully denies woman's sexual assault allegation,trump court pick tearfully denies womans sexual assault allegation,"Sentence: ""trump court pick tearfully denies womans sexual assault allegation"" → NEGATIVE (0.9693)",NEGATIVE,-0.9692920446395874
2018-09-26,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-25,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-25,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2018-09-25,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-25,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-25,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-25,U.S. House panel to consider sports betting on Sept. 27,us house panel to consider sports betting on sept 27,"Sentence: ""us house panel to consider sports betting on sept 27"" → NEGATIVE (0.959)",NEGATIVE,-0.9590305089950562
2018-09-25,"Trump on Twitter (Sept 25): United Nations, Hassan Rouhani, Kavanaugh",trump on twitter sept 25 united nations hassan rouhani kavanaugh,"Sentence: ""trump on twitter sept 25 united nations hassan rouhani kavanaugh"" → NEGATIVE (0.9836)",NEGATIVE,-0.9835920333862305
2018-09-22,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-22,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-22,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-22,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-21,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-21,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-21,Accuser of Supreme Court nominee Kavanaugh agrees to testify to Senate committee,accuser of supreme court nominee kavanaugh agrees to testify to senate committee,"Sentence: ""accuser of supreme court nominee kavanaugh agrees to testify to senate committee"" → NEGATIVE (0.899)",NEGATIVE,-0.8990013599395752
2018-09-21,Kavanaugh accuser agrees to testify in Senate hearing,kavanaugh accuser agrees to testify in senate hearing,"Sentence: ""kavanaugh accuser agrees to testify in senate hearing"" → POSITIVE (0.9177)",POSITIVE,0.9176948070526123
2018-09-20,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-20,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-20,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-20,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-19,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-19,White House pledges to step up cyber offense on hackers,white house pledges to step up cyber offense on hackers,"Sentence: ""white house pledges to step up cyber offense on hackers"" → NEGATIVE (0.9351)",NEGATIVE,-0.9351006150245667
2018-09-19,"Google defends Gmail data sharing, gives few details on violations",google defends gmail data sharing gives few details on violations,"Sentence: ""google defends gmail data sharing gives few details on violations"" → NEGATIVE (0.997)",NEGATIVE,-0.9970001578330994
2018-09-18,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-18,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-18,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-18,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-18,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-18,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-18,Trump will consult with Congress on refugee cap: State Department,trump will consult with congress on refugee cap state department,"Sentence: ""trump will consult with congress on refugee cap state department"" → NEGATIVE (0.9425)",NEGATIVE,-0.9425114393234253
2018-09-18,Mattis dismisses reports he may be leaving Trump administration,mattis dismisses reports he may be leaving trump administration,"Sentence: ""mattis dismisses reports he may be leaving trump administration"" → NEGATIVE (0.9971)",NEGATIVE,-0.9971374273300171
2018-09-17,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-17,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-17,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-17,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-17,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-17,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-16,Trump says doesn't mind if Kavanaugh vote delayed to allow accuser to be heard,trump says doesnt mind if kavanaugh vote delayed to allow accuser to be heard,"Sentence: ""trump says doesnt mind if kavanaugh vote delayed to allow accuser to be heard"" → NEGATIVE (0.9932)",NEGATIVE,-0.9932095408439636
2018-09-16,Republican lawmaker charged with insider trading will seek re-election,republican lawmaker charged with insider trading will seek reelection,"Sentence: ""republican lawmaker charged with insider trading will seek reelection"" → NEGATIVE (0.839)",NEGATIVE,-0.8389894366264343
2018-09-13,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-13,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-13,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-13,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-13,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-12,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-12,Thwarting Trump From Within Isn’t Anti-Democratic,thwarting trump from within isnt antidemocratic,"Sentence: ""thwarting trump from within isnt antidemocratic"" → NEGATIVE (0.9834)",NEGATIVE,-0.9834246039390564
2018-09-12,"Trump says Democrats stalling farm bill, work requirement a must",trump says democrats stalling farm bill work requirement a must,"Sentence: ""trump says democrats stalling farm bill work requirement a must"" → NEGATIVE (0.985)",NEGATIVE,-0.9850283861160278
2018-09-10,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-10,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-10,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-10,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-10,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-09,California governor commits to 100 percent clean energy,california governor commits to 100 percent clean energy,"Sentence: ""california governor commits to 100 percent clean energy"" → POSITIVE (0.9539)",POSITIVE,0.9539441466331482
2018-09-09,Governor Cuomo directs phase-out of climate change pollutants in New York,governor cuomo directs phaseout of climate change pollutants in new york,"Sentence: ""governor cuomo directs phaseout of climate change pollutants in new york"" → NEGATIVE (0.5263)",NEGATIVE,-0.5263321995735168
2018-09-07,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-07,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-07,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-07,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-06,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-06,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-06,"Obama rebukes Trump and Republicans for 'abuses of power,' urges Democrats to vote",obama rebukes trump and republicans for abuses of power urges democrats to vote,"Sentence: ""obama rebukes trump and republicans for abuses of power urges democrats to vote"" → NEGATIVE (0.9695)",NEGATIVE,-0.9694638848304749
2018-09-06,Hundreds arrested in multi-day protests of Supreme Court nominee,hundreds arrested in multiday protests of supreme court nominee,"Sentence: ""hundreds arrested in multiday protests of supreme court nominee"" → NEGATIVE (0.6657)",NEGATIVE,-0.6657241582870483
2018-09-05,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-05,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-05,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-05,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-05,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-05,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-05,Judge orders independent challenger off Virginia ballot in tight race,judge orders independent challenger off virginia ballot in tight race,"Sentence: ""judge orders independent challenger off virginia ballot in tight race"" → NEGATIVE (0.9883)",NEGATIVE,-0.9882650375366211
2018-09-05,"Trump's Supreme Court pick touts independence, dodges questions",trumps supreme court pick touts independence dodges questions,"Sentence: ""trumps supreme court pick touts independence dodges questions"" → NEGATIVE (0.9824)",NEGATIVE,-0.9824401140213013
2018-09-04,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-09-04,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-09-04,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-09-04,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-09-04,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-09-04,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-09-03,Mueller will accept Trump's written responses as first step: source,mueller will accept trumps written responses as first step source,"Sentence: ""mueller will accept trumps written responses as first step source"" → POSITIVE (0.6618)",POSITIVE,0.6617940068244934
2018-09-03,"Trump can expect tax, conflict probes if Democrats take House: Hoyer",trump can expect tax conflict probes if democrats take house hoyer,"Sentence: ""trump can expect tax conflict probes if democrats take house hoyer"" → NEGATIVE (0.9681)",NEGATIVE,-0.9680781364440918
2018-08-31,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-08-31,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-08-31,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-08-31,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-08-31,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-08-31,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-08-31,"No time for new North Carolina voting maps, groups tell court",no time for new north carolina voting maps groups tell court,"Sentence: ""no time for new north carolina voting maps groups tell court"" → NEGATIVE (0.9752)",NEGATIVE,-0.9751920700073242
2018-08-30,"Trump to skip summits in Singapore, Papua New Guinea; Pence to attend",trump to skip summits in singapore papua new guinea pence to attend,"Sentence: ""trump to skip summits in singapore papua new guinea pence to attend"" → NEGATIVE (0.9994)",NEGATIVE,-0.9993776679039001
2018-08-30,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-08-29,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-08-29,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-08-29,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-08-29,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-08-29,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-08-29,Arizona Supreme Court boots educational funding proposal off Nov. ballot,arizona supreme court boots educational funding proposal off nov ballot,"Sentence: ""arizona supreme court boots educational funding proposal off nov ballot"" → NEGATIVE (0.9986)",NEGATIVE,-0.9985823631286621
2018-08-29,Trump presses Supreme Court chief justice for action on Russia dossier,trump presses supreme court chief justice for action on russia dossier,"Sentence: ""trump presses supreme court chief justice for action on russia dossier"" → NEGATIVE (0.9685)",NEGATIVE,-0.9685466885566711
2018-08-28,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-08-28,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-08-28,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-08-28,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-08-28,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-08-28,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-08-28,"Puerto Rico's death toll from Hurricane Maria raised to nearly 3,000",puerto ricos death toll from hurricane maria raised to nearly 3000,"Sentence: ""puerto ricos death toll from hurricane maria raised to nearly 3000"" → NEGATIVE (0.9755)",NEGATIVE,-0.9755433201789856
2018-08-27,"3-D printed gun blueprints for sale after U.S. court order, group says",3d printed gun blueprints for sale after us court order group says,"Sentence: ""3d printed gun blueprints for sale after us court order group says"" → NEGATIVE (0.7805)",NEGATIVE,-0.7805103063583374
2018-08-24,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2018-08-24,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2018-08-24,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2018-08-23,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2018-08-23,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2018-08-23,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2018-08-23,"Factbox: Trump on Twitter (Aug 24) - DOJ, Social Media",factbox trump on twitter aug 24  doj social media,"Sentence: ""factbox trump on twitter aug 24 doj social media"" → NEGATIVE (0.998)",NEGATIVE,-0.9980229139328003
